,cathode,dischargeCurrent,massFlowRate,gas,orificeDiameter,orificeLength,insertDiameter,insertLength,upstreamPressurePoint,orificeTemperature,insertTemperatureAverage,insertTemperature,totalPressure,totalPressureError_p,totalPressureError_m,electronDensity,electronTemperature,plasmaPotential,reference,note
33,NSTAR,12.0,0.4304697776936235,Xe,1.02,0.74,3.8,25.4,130.0,,1208.144,,15.918,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
34,NSTAR,15.0,0.4304697776936235,Xe,1.02,0.74,3.8,25.4,130.0,,1260.539,,18.6048,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
35,NSTAR,6.0,0.573959703591498,Xe,1.02,0.74,3.8,25.4,130.0,,1103.951,,15.0423,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
36,NSTAR,8.0,0.573959703591498,Xe,1.02,0.74,3.8,25.4,130.0,,1161.384,,17.1671,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
37,NSTAR,10.0,0.573959703591498,Xe,1.02,0.74,3.8,25.4,130.0,,1199.582,,19.6263,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
38,NSTAR,12.0,0.573959703591498,Xe,1.02,0.74,3.8,25.4,130.0,,1218.044,,22.1244,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
39,NSTAR,15.0,0.573959703591498,Xe,1.02,0.74,3.8,25.4,130.0,,1265.608,,25.7286,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
40,NSTAR,6.0,0.7174496294893724,Xe,1.02,0.74,3.8,25.4,130.0,,1109.596,,21.2917,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
41,NSTAR,8.0,0.7174496294893724,Xe,1.02,0.74,3.8,25.4,130.0,,1170.134,,24.3728,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
42,NSTAR,10.0,0.7174496294893724,Xe,1.02,0.74,3.8,25.4,130.0,,1208.071,,27.4592,,,,,,"J. Polk, A. Grubisic, N. Taheri, D. Goebel, R. Downey, and S. E. Hornbeck, ""Emitter Temperature Distributions in the NSTAR Discharge Hollow Cathode,"" 41st JPC, 2005.",Fig.4 - Comparison of temperatures from the NSTAR cathode and the plasma contactor. Fig.8 - Internal hollow cathode pressure increases with flowrate and discharge current
43,NEXIS,8.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.11388,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
44,NEXIS,10.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.18253,,,,"[[-1.6886  4.686 ]
 [-0.7479  4.0178]
 [ 0.8702  4.0193]
 [ 3.3161  3.458 ]
 [ 5.3481  3.8119]
 [ 7.5682  4.0252]
 [ 9.9765  4.1681]
 [12.1967  4.17  ]
 [14.605   3.8201]
 [16.6746  4.174 ]
 [19.271   3.6834]
 [21.4535  4.2134]
 [23.6736  4.3562]
 [25.7056  3.9707]
 [27.9634  3.198 ]
 [29.6191  1.791 ]
 [31.0866  1.4754]]","[[-1.9144 23.7351]
 [-0.5974 23.7715]
 [ 1.4346 23.2451]
 [ 3.4666 22.6131]
 [ 5.461  21.3825]
 [ 7.6811 20.3633]
 [10.0141 19.8019]
 [12.3848 18.7477]
 [14.7931 18.785 ]
 [17.0508 17.4138]
 [19.4215 18.261 ]
 [21.6417 15.7629]
 [23.8618 15.8353]
 [26.0819 14.8161]
 [27.9258 12.036 ]
 [29.8073  9.9954]
 [31.3124  5.5953]
 [32.4037  4.9273]]","K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.[2] D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.[2] Fig. 12
45,NEXIS,12.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.29485,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
46,NEXIS,14.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.35413,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
47,NEXIS,16.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.3947,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
48,NEXIS,18.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.42278,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
49,NEXIS,20.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.45398,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
50,NEXIS,22.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.54134,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
51,NEXIS,24.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.60686,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
52,NEXIS,26.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.67863,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
53,NEXIS,22.0,0.286979851795749,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.25,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
54,NEXIS,22.0,0.39459729621915485,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.43977,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
55,NEXIS,22.0,0.5022147406425607,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.85228,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
56,NEXIS,22.0,0.7174496294893724,Xe,2.0,0.74,12.7,25.4,120.0,,,,2.75909,,,,,,"K. K. Jameson, D. M. Goebel, and R. M. Watkins, ""Hollow Cathode and Thruster Discharge Chamber Plasma Measurements Using High-Speed Scanning Probes,"" 29th International Electric Propulsion Conference, 2005.",Fig. 7 - Internal NEXIS cathode pressure (a) constant flow rate at 5.5 sccm (b) constant discharge current at 22 A.
57,NEXIS,4.0,0.3587248147446862,Xe,2.0,0.74,12.7,25.4,120.0,,,,0.655046,,,,,,"D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 8 - Pressure measured and calculated inside the hollow cathode without plasma (a) and with plasma (b)
58,NEXIS,7.0,0.3587248147446862,Xe,2.0,0.74,12.7,25.4,120.0,,,,0.726606,,,,,,"D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 8 - Pressure measured and calculated inside the hollow cathode without plasma (a) and with plasma (b)
59,NEXIS,12.0,0.3587248147446862,Xe,2.0,0.74,12.7,25.4,120.0,,,,0.80367,,,,,,"D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 8 - Pressure measured and calculated inside the hollow cathode without plasma (a) and with plasma (b)
60,NEXIS,17.0,0.3587248147446862,Xe,2.0,0.74,12.7,25.4,120.0,,,,0.941284,,,,,,"D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 8 - Pressure measured and calculated inside the hollow cathode without plasma (a) and with plasma (b)
61,NEXIS,22.0,0.3587248147446862,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.01284,,,,,,"D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 8 - Pressure measured and calculated inside the hollow cathode without plasma (a) and with plasma (b)
62,NEXIS,27.0,0.3587248147446862,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.11193,,,,,,"D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 8 - Pressure measured and calculated inside the hollow cathode without plasma (a) and with plasma (b)
63,NEXIS,32.0,0.3587248147446862,Xe,2.0,0.74,12.7,25.4,120.0,,,,1.18899,,,,,,"D. Goebel, K. K. Jameson, R. M. Watkins, and I. Katz, ""Hollow Cathode and Keeper-Region Plasma Measurements Using Ultra-Fast Miniature Scanning Probes,"" 40th JPC, 2004.",Fig. 8 - Pressure measured and calculated inside the hollow cathode without plasma (a) and with plasma (b)
64,Salhi-Xe,1.0,0.5,Xe,1.21,1.24,3.81,25.4,130.0,,,,6.4821,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.5 A, T vs Id for 1.21 mm: Fig 5.68"
65,Salhi-Xe,4.0,0.5,Xe,1.21,1.24,3.81,25.4,130.0,,,,7.4156,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.5 A, T vs Id for 1.21 mm: Fig 5.68"
66,Salhi-Xe,7.0,0.5,Xe,1.21,1.24,3.81,25.4,130.0,,958.632,,7.9451,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.5 A, T vs Id for 1.21 mm: Fig 5.68"
67,Salhi-Xe,10.0,0.5,Xe,1.21,1.24,3.81,25.4,130.0,,1019.369,,8.506,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.5 A, T vs Id for 1.21 mm: Fig 5.68"
68,Salhi-Xe,13.0,0.5,Xe,1.21,1.24,3.81,25.4,130.0,,1050.826,,9.0565,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.5 A, T vs Id for 1.21 mm: Fig 5.68"
69,Salhi-Xe,15.0,0.5,Xe,1.21,1.24,3.81,25.4,130.0,,1084.142,,9.5774,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.5 A, T vs Id for 1.21 mm: Fig 5.68"
70,Salhi-Xe,20.0,0.5,Xe,1.21,1.24,3.81,25.4,130.0,,,,10.6381,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.5 A, T vs Id for 1.21 mm: Fig 5.68"
71,Salhi-Xe,2.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,848.09,,10.6098,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
72,Salhi-Xe,3.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,893.83,,11.0662,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
73,Salhi-Xe,5.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,936.5,,11.4436,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
74,Salhi-Xe,7.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,986.56,,12.0352,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
75,Salhi-Xe,8.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,1026.39,,12.5317,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
76,Salhi-Xe,9.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,1041.06,,13.0015,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
77,Salhi-Xe,10.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,1055.73,,13.1768,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
78,Salhi-Xe,13.0,0.93,Xe,1.21,1.24,3.81,25.4,130.0,,,,14.6665,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Xe, mdot = 0.93 A, T vs Id for 1.21 mm: Fig 6.3"
79,Salhi-Ar-1.21,2.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,871.997,,7.9276,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
80,Salhi-Ar-1.21,3.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,910.251,,8.0091,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
81,Salhi-Ar-1.21,4.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,,,8.0369,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
82,Salhi-Ar-1.21,5.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,957.939,,8.1722,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
83,Salhi-Ar-1.21,6.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,,,8.3344,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
84,Salhi-Ar-1.21,7.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,989.373,,8.4697,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
85,Salhi-Ar-1.21,8.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,996.594,,8.5244,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
86,Salhi-Ar-1.21,9.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,,,8.6597,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
87,Salhi-Ar-1.21,10.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,1026.55,,8.6874,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
88,Salhi-Ar-1.21,11.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,,,8.8227,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
89,Salhi-Ar-1.21,12.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,,,8.8236,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
90,Salhi-Ar-1.21,13.0,0.93,Ar,1.21,1.24,3.81,25.4,130.0,,1064.456,,9.0665,,,,,,"A. Salhi, ""Theoretical and experimental studies of orificed, hollow cathode operation,"" The Ohio State University, 1993","Ar, mdot = 0.93 A, T vs Id for 1.27 mm: Fig 5.70. We consider 1.27 mm approximately equal to 1.21 mm to keep same orifice sizes (possibly typo)"
